Unnamed: 0,Job Id,Salary Range (K),Min Salary (K),Max Salary (K),Work Type,Job Posting Date,Job Title,Job Description,skills,Company,Broader Category,Average Salary (K),Year-Quarter,Job Minimum Experience,Job Maximum Experience,Job URL,Job Salary Range
13875.0,573241000000000.0,62.0,62.0,124.0,Full-Time,2023-07-16,Marketing Analyst,"Analyze digital marketing campaigns, track performance metrics, and optimize online marketing strategies.","['Digital marketing strategies', 'Analytics and reporting', 'O and', 'Social media marketing', 'Email marketing', 'Data interpretation', 'Marketing automation tools', 'B testing', 'Communication skills', 'Problem', 'Attention to detail', 'Marketing knowledge']",Mondelez International,Business,93.0,2023Q3,0.0,10.0,,
14478.0,527877000000000.0,53.0,59.0,112.0,Full-Time,2022-08-29,Supply Chain Manager,A Demand Planner analyzes historical sales data to forecast future demand for products. They work to optimize inventory levels and ensure product availability while minimizing costs.,"['Demand forecasting', 'Inventory management', 'Data analysis', 'Sales and operations planning', 'OP', 'P software proficiency']",Hikma Pharmaceuticals,Business,85.5,2022Q3,4.0,9.0,,
14512.0,745927000000000.0,74.0,55.0,129.0,Contract,2022-06-28,UX/UI Designer,"User Interface Designers focus on the visual and interactive aspects of digital interfaces. They design layouts, buttons, and other elements to ensure a cohesive and visually appealing user interface.","['I design principles and best practices', 'Graphic design tools', 'Adobe', 'Photoshop', 'Illustrator', 'Typography and color theory', 'Visual design and layout', 'Responsive design']",Rentokil Initial,Information Technology,92.0,2022Q2,3.0,9.0,,
14721.0,2012895916525948.0,41.0,61.0,102.0,Intern,2023-04-01,Human Resources Manager,"Talent Acquisition Managers oversee the recruitment and hiring process. They develop recruitment strategies, source candidates, conduct interviews, and collaborate with hiring managers to attract and hire qualified talent to meet the organizations staffing needs.","['Talent sourcing', 'Interviewing', 'Onboarding', 'Recruitment strategies', 'R software']",Adani Ports and Special Economic Zone,Business,81.5,2023Q2,0.0,12.0,,
15155.0,279456000000000.0,28.0,62.0,90.0,Full-Time,2023-01-04,Key Account Manager,"Strategic Account Managers nurture relationships with key clients. They develop account strategies, address client needs, and seek opportunities for business growth and expansion.","['Account management', 'Client relationship', 'Sales strategy', 'Business development', 'Negotiation skills']",American Express,Business,76.0,2023Q1,1.0,9.0,,
15246.0,1161551481246066.0,42.0,60.0,102.0,Part-Time,2022-11-02,Customer Support Specialist,"Customer Success Managers focus on ensuring customer satisfaction and retention. They build relationships with clients, understand their needs, and work to maximize the value customers receive from products or services, ultimately driving customer success and loyalty.","['Customer relationship management', 'Onboarding and training', 'Customer feedback analysis', 'Retention strategies', 'Cross', 'Strong communication and empathy', 'Customer advocacy']",China Evergrande Group,Business,81.0,2022Q4,0.0,14.0,,
15342.0,53997500000000.0,64.0,61.0,125.0,Intern,2023-02-01,Email Marketing Specialist,"Plan, execute, and analyze email marketing campaigns to engage subscribers, increase conversions, and build brand awareness.","['Email marketing strategies', 'Email marketing platforms', 'Mail', 'Chimp', 'Hub', 'Spot', 'Audience segmentation', 'B testing', 'Campaign analytics', 'Copywriting', 'S for email', 'Marketing automation', 'Communication skills', 'Data analysis', 'Attention to detail']",Adani Green Energy,Business,93.0,2023Q1,0.0,12.0,,
15364.0,2118771084738552.8,65.0,64.0,129.0,Temporary,2023-08-04,Accountant,"Financial Accountants handle financial records, prepare financial statements, and ensure compliance with accounting standards. They analyze financial data to provide accurate financial reports and support decision-making within the organization.","['Financial reporting', 'Accounting software', 'Quick', 'Books', 'Auditing', 'P knowledge']",Asbury Automotive Group,Business,96.5,2023Q3,5.0,13.0,,
15556.0,1635365715950222.0,48.0,55.0,103.0,Full-Time,2023-05-25,Digital Marketing Specialist,"Social Media Managers oversee an organizations social media presence. They create and schedule content, engage with followers, and analyze social media metrics to drive brand awareness and engagement.","['Social media platforms', 'Facebook', 'Twitter', 'Instagram', 'Content creation and scheduling', 'Social media analytics and insights', 'Community engagement', 'Paid social advertising']",Motorola Solutions,Business,79.0,2023Q2,5.0,9.0,,
15922.0,2574153332913465.0,43.0,55.0,98.0,Temporary,2022-04-02,Paralegal,"Provide legal support to corporate legal teams, assist with mergers and acquisitions, and manage corporate records.","['Corporate legal tasks', 'Document drafting', 'Compliance', 'Corporate governance', 'Contract management', 'Due diligence', 'Entity formation', 'Communication with stakeholders', 'Attention to detail', 'Technology proficiency', 'Legal software proficiency', 'Legal research skills']",Lam Research,Legal Services,76.5,2022Q2,4.0,13.0,,
16328.0,2028338338026236.8,68.0,61.0,129.0,Temporary,2022-08-08,Legal Counsel,"An Intellectual Property Lawyer specializes in protecting and managing intellectual property rights, including patents, trademarks, and copyrights. They provide legal advice, handle trademark registration, patent applications, and enforce IP rights.","['Intellectual property law', 'Trademark and patent law', 'Copyright law', 'P portfolio management', 'Litigation and dispute resolution']",Wacker Chemie AG,Legal Services,95.0,2022Q3,5.0,11.0,,
16404.0,2362968481741442.0,30.0,65.0,95.0,Part-Time,2022-08-05,Customer Support Specialist,"Customer Success Managers focus on ensuring customer satisfaction and retention. They build relationships with clients, understand their needs, and work to maximize the value customers receive from products or services, ultimately driving customer success and loyalty.","['Customer relationship management', 'Onboarding and training', 'Customer feedback analysis', 'Retention strategies', 'Cross', 'Strong communication and empathy', 'Customer advocacy']",Prudential Financial,Business,80.0,2022Q3,3.0,10.0,,
16667.0,1918118991060870.0,49.0,64.0,113.0,Full-Time,2022-09-12,Legal Secretary,"A Legal Assistant supports legal professionals by performing administrative and research tasks, organizing legal documents, and assisting with legal proceedings and documentation.","['Legal research', 'Document drafting', 'Communication skills', 'Legal software proficiency', 'Attention to detail']",WHSmith,Legal Services,88.5,2022Q3,3.0,10.0,,
16690.0,291591000000000.0,44.0,55.0,99.0,Temporary,2021-10-28,Human Resources Manager,"HR Generalists handle various HR functions, including recruitment, employee relations, benefits administration, and HR compliance. They serve as a resource for employees and management, ensuring HR policies and practices align with organizational goals and legal requirements.","['R policies and procedures', 'Employee relations', 'Recruitment', 'Communication skills']",Guardian Life Ins. Co. of America,Business,77.0,2021Q4,2.0,11.0,,
16837.0,639824000000000.0,24.0,58.0,82.0,Full-Time,2022-09-28,Account Executive,A Key Account Executive manages strategic accounts for a company. They build strong client relationships and work to expand business opportunities within these key accounts.,"['Key account management', 'Sales strategy development', 'Negotiation and closing skills', 'Relationship building', 'Industry and market knowledge']",Infineon Technologies AG,Business,70.0,2022Q3,0.0,8.0,,
16972.0,150483000000000.0,46.0,63.0,109.0,Full-Time,2022-06-28,Accountant,"Tax Accountants specialize in tax-related matters. They prepare tax returns, assist with tax planning, and ensure compliance with tax laws and regulations. They stay updated on tax codes and advise organizations on tax strategies.","['Tax preparation', 'Tax planning', 'Tax regulations', 'Accounting', 'Tax software proficiency']",Avis Budget Group,Business,86.0,2022Q2,5.0,9.0,,
17182.0,646684000000000.0,35.0,61.0,96.0,Contract,2022-07-27,Software Engineer,"A Backend Developer is tasked with building and maintaining the server-side logic and database infrastructure of web applications. They work on the core functionality, data storage, and server communication to ensure the application runs smoothly and efficiently.","['Proficiency in one or more backend programming languages', 'Java', 'Python', 'Node', 'Ruby', 'I development', 'Database management', 'L or', 'No', 'Server management and deployment', 'Security best practices', 'Knowledge of web frameworks', 'Express', 'Django']",Ross Stores,Information Technology,78.5,2022Q3,1.0,9.0,,
17325.0,635270000000000.0,43.0,60.0,103.0,Contract,2023-05-15,Database Administrator,"A Database Analyst examines and interprets data stored in databases. They generate reports, identify trends, and provide insights to support business decision-making.","['Data analysis', 'Database querying and reporting', 'Data visualization', 'L proficiency', 'Data quality assurance']",Berry Global Group,Information Technology,81.5,2023Q2,3.0,8.0,,
17810.0,2819583686922775.0,66.0,56.0,122.0,Intern,2023-02-18,Public Relations Specialist,"Crisis Communication Managers develop strategies to manage and respond to crises, maintaining the organizations reputation during challenging times.","['Crisis communication planning', 'Crisis response', 'Media relations', 'Reputation management', 'Stakeholder communication']",Gilead Sciences,Business,89.0,2023Q1,1.0,8.0,,
17910.0,2228416812586431.2,64.0,62.0,126.0,Part-Time,2023-07-18,UX/UI Designer,Interaction Designers specialize in designing user interactions within digital interfaces. They create meaningful and engaging user experiences by considering user behaviors and system responses.,"['Interaction design principles', 'User behavior and psychology', 'Wireframing and prototyping tools', 'Animation and micro', 'Collaborative design processes']",Pioneer Natural Resources,Information Technology,94.0,2023Q3,5.0,14.0,,
18128.0,2913923597681025.0,29.0,64.0,93.0,Full-Time,2022-03-09,Chemical Analyst,"As a Research Chemist, you will engage in scientific research and experimentation to discover and develop new chemical compounds or processes. Your work may involve designing experiments, analyzing data, and publishing research findings. Your role contributes to the advancement of scientific knowledge and may have applications in various industries.","['Research chemistry', 'Experimental design', 'Data interpretation', 'Chemical synthesis', 'Research protocols', 'Scientific writing', 'Problem']",TravelCenters of America,Business,78.5,2022Q1,3.0,11.0,,
18342.0,944240000000000.0,47.0,59.0,106.0,Intern,2022-08-30,IT Support Specialist,"Desktop Support Technicians troubleshoot and maintain desktop computer systems, resolving hardware and software problems for users.","['Desktop hardware and software troubleshooting', 'Operating system expertise', 'Windows', 'Remote desktop support', 'Hardware and software upgrades', 'Customer service skills']",Adani Enterprises,Information Technology,82.5,2022Q3,0.0,8.0,,
19093.0,356347000000000.0,45.0,60.0,105.0,Part-Time,2022-08-01,Software Engineer,"A Backend Developer is tasked with building and maintaining the server-side logic and database infrastructure of web applications. They work on the core functionality, data storage, and server communication to ensure the application runs smoothly and efficiently.","['Proficiency in one or more backend programming languages', 'Java', 'Python', 'Node', 'Ruby', 'I development', 'Database management', 'L or', 'No', 'Server management and deployment', 'Security best practices', 'Knowledge of web frameworks', 'Express', 'Django']",APA Group,Information Technology,82.5,2022Q3,0.0,14.0,,
